id	filename	md5	size	state
2fc8b8d8-f721-495a-9d6e-574aab448b2a	TCGA-E9-A1NF-01A-01-TSA.c5078c11-f3d8-47d5-b02a-466663322fd2.svs	a7904f0270c5071f937f7e91be1480c8	335548571	released
61dec704-9bd3-48a9-a690-d57f60738a81	TCGA-BH-A1FB-11A-01-TSA.0e4d0ac5-aab3-4033-b475-a594a427c246.svs	d1491b265442ddada670ff2332591f00	88664153	released
2b781744-ef58-41df-b096-d1f6bdd8270b	TCGA-BH-A1F6-01A-01-TSA.47a8cf12-b12a-4e68-b848-66b2c3ca7c7d.svs	3734d46313d0baec6246bf4c4ecece8e	246415411	released
c9817bc7-33a5-4591-bd2b-5c057d2dedb4	TCGA-E9-A1N6-01A-01-TSA.cb99a09f-ab42-403f-a8b1-f45be63f2946.svs	5028f9a044e6008102d80dff6ed0ea91	240783805	released
ca081cee-3665-43f5-8b0a-4d3c26f50eb9	TCGA-BH-A1ES-01A-01-TSA.94f9e0f1-711e-40aa-a249-119871c21dd2.svs	cf57a8ea21e56bff02a89c2af6d29d00	259805457	released
5f43bc2d-bf31-41a0-bd03-4db9aee59974	TCGA-BH-A1EW-01A-01-TSA.9b039a90-0f89-4356-a277-2fa293021951.svs	94c5b32e992392612d1c5b74a75b394c	178363393	released
4ff8171f-e6ae-49d9-a78f-b6e40297af41	TCGA-BH-A1EW-11B-01-TSA.0dd1e8b3-7435-4705-bb1b-b612a01a26b2.svs	bb71896233a9d3a2e6135c6ce024b30c	62457217	released
83e88b44-9f5b-4430-aabd-3c7bb963fcb2	TCGA-BH-A18N-01A-01-TSA.fa28d892-c8d9-4e85-af22-24c75bb952f9.svs	f446b1567106dc0e262feee885402651	291069525	released
ffd6b994-62bc-4799-9127-f9ca6dd3e043	TCGA-BH-A18V-11A-01-TSA.45955e02-8acb-43e7-859c-a16a95aadd36.svs	27d03694082af09f0612aa0b34cac99f	77842833	released
7f10cb40-0dc3-447c-b7aa-1852ed65bfa0	TCGA-BH-A18V-01A-01-TSA.c53853f8-5b57-4695-9d13-58cfd0d5819b.svs	9d20c2f2b96ad3e005c78fd557d01a1f	432928551	released
